hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
sink_removed,20,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,20,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,20,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,20,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,20,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,20,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,21,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,21,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,21,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,21,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,21,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,21,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,21,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,21,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,22,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,22,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,22,2,<|start_header_id|>,0,2.18994,0.0116993,0.049391,0.987232,0.998847
sink_removed,22,3,system,0,1.06936,0.0122234,0.103389,0.963244,0.995153
sink_removed,22,4,<|end_header_id|>,0,0.926597,0.011405,0.115254,0.965065,0.99375
sink_removed,22,5,ĊĊ,0,1.01024,0.0119865,0.108373,0.962048,0.994645
sink_removed,22,6,Cut,0,0.900318,0.0119244,0.121289,0.954808,0.993366
sink_removed,22,7,ting,0,1.01203,0.0121185,0.108776,0.961655,0.994613
sink_removed,23,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,23,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,23,2,<|start_header_id|>,0,2.18546,0.0115031,0.0490755,0.989045,0.998843
sink_removed,23,3,system,0,1.07006,0.0122018,0.103229,0.96378,0.995152
sink_removed,23,4,<|end_header_id|>,0,0.925768,0.011364,0.11515,0.965979,0.993736
sink_removed,23,5,ĊĊ,0,1.01114,0.0119905,0.108295,0.962313,0.994644
sink_removed,23,6,Cut,0,0.900682,0.0119306,0.121272,0.954736,0.993371
sink_removed,23,7,ting,0,1.01088,0.0120521,0.108601,0.961305,0.994644
sink_removed,24,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,24,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,24,2,<|start_header_id|>,0,2.18601,0.011521,0.0491013,0.989108,0.998841
sink_removed,24,3,system,0,1.06992,0.0122106,0.10328,0.963681,0.99515
sink_removed,24,4,<|end_header_id|>,0,0.93264,0.011553,0.115248,0.960778,0.993888
sink_removed,24,5,ĊĊ,0,1.01159,0.0120255,0.108405,0.962157,0.994637
sink_removed,24,6,Cut,0,0.901733,0.0119823,0.121393,0.954758,0.993355
sink_removed,24,7,ting,0,1.01175,0.0121246,0.108833,0.961574,0.994609
sink_removed,25,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,25,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,25,2,<|start_header_id|>,0,2.18994,0.0116993,0.049391,0.987232,0.998847
sink_removed,25,3,system,0,1.06936,0.0122234,0.103389,0.963244,0.995153
sink_removed,25,4,<|end_header_id|>,0,0.926597,0.011405,0.115254,0.965065,0.99375
sink_removed,25,5,ĊĊ,0,1.01024,0.0119865,0.108373,0.962048,0.994645
sink_removed,25,6,Cut,0,0.900318,0.0119244,0.121289,0.954808,0.993366
sink_removed,25,7,ting,0,1.01203,0.0121185,0.108776,0.961655,0.994613
sink_removed,26,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,26,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,26,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,26,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,26,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,26,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,26,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,26,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,27,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,27,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,27,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,27,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,27,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,27,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,27,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,27,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,28,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,28,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,28,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,28,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,28,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,28,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,28,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,28,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,29,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,29,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,29,2,<|start_header_id|>,0,2.1895,0.0117118,0.0494272,0.986589,0.998853
sink_removed,29,3,system,0,1.06932,0.0122336,0.103436,0.963447,0.995141
sink_removed,29,4,<|end_header_id|>,0,0.919415,0.0112813,0.115523,0.968199,0.99363
sink_removed,29,5,ĊĊ,0,1.01177,0.01204,0.108451,0.962461,0.994622
sink_removed,29,6,Cut,0,0.900109,0.0119519,0.121457,0.955193,0.993329
sink_removed,29,7,ting,0,1.01205,0.0121398,0.108868,0.961576,0.994605
sink_removed,30,0,<|begin_of_text|>,1,480.895,288346,1.11662,0.118355,-0.983642
sink_removed,30,1,<|begin_of_text|>,1,480.895,288346,1.11662,0.118355,-0.983642
sink_removed,30,2,<|start_header_id|>,0,2.1851,0.0115172,0.0491136,0.989124,0.99884
sink_removed,30,3,system,0,1.0693,0.0122555,0.10353,0.963083,0.995143
sink_removed,30,4,<|end_header_id|>,0,0.92223,0.0113079,0.115306,0.964814,0.993751
sink_removed,30,5,ĊĊ,0,1.01,0.0119962,0.108442,0.962608,0.994618
sink_removed,30,6,Cut,0,0.90073,0.011935,0.121288,0.954262,0.993388
sink_removed,30,7,ting,0,1.0112,0.0120975,0.10877,0.961619,0.994614
sink_removed,31,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,31,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,31,2,<|start_header_id|>,0,2.18401,0.0115357,0.0491775,0.989062,0.998838
sink_removed,31,3,system,0,1.06938,0.0121946,0.103265,0.963387,0.995161
sink_removed,31,4,<|end_header_id|>,0,0.928421,0.0114321,0.115164,0.963789,0.9938
sink_removed,31,5,ĊĊ,0,1.01053,0.0120001,0.108404,0.962429,0.994628
sink_removed,31,6,Cut,0,0.900581,0.0119495,0.121381,0.955064,0.993344
sink_removed,31,7,ting,0,1.01256,0.0121496,0.108858,0.962028,0.99459
sink_removed,32,0,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,32,1,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,32,2,<|start_header_id|>,0,2.18391,0.0115325,0.0491729,0.989306,0.998836
sink_removed,32,3,system,0,1.06968,0.0122145,0.103319,0.963306,0.995158
sink_removed,32,4,<|end_header_id|>,0,0.928152,0.0113874,0.114972,0.965213,0.993779
sink_removed,32,5,ĊĊ,0,1.01169,0.0120229,0.108382,0.962346,0.994634
sink_removed,32,6,Cut,0,0.899934,0.0119509,0.121476,0.955499,0.993315
sink_removed,32,7,ting,0,1.01256,0.0121441,0.108833,0.961328,0.994617
sink_removed,33,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,33,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,33,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,33,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,33,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,33,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,33,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,33,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,34,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,34,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,34,2,<|start_header_id|>,0,2.18994,0.0116993,0.049391,0.987232,0.998847
sink_removed,34,3,system,0,1.06936,0.0122234,0.103389,0.963244,0.995153
sink_removed,34,4,<|end_header_id|>,0,0.926597,0.011405,0.115254,0.965065,0.99375
sink_removed,34,5,ĊĊ,0,1.01024,0.0119865,0.108373,0.962048,0.994645
sink_removed,34,6,Cut,0,0.900318,0.0119244,0.121289,0.954808,0.993366
sink_removed,34,7,ting,0,1.01203,0.0121185,0.108776,0.961655,0.994613
sink_removed,35,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,35,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,35,2,<|start_header_id|>,0,2.1895,0.0117118,0.0494272,0.986589,0.998853
sink_removed,35,3,system,0,1.06932,0.0122336,0.103436,0.963447,0.995141
sink_removed,35,4,<|end_header_id|>,0,0.919415,0.0112813,0.115523,0.968199,0.99363
sink_removed,35,5,ĊĊ,0,1.01177,0.01204,0.108451,0.962461,0.994622
sink_removed,35,6,Cut,0,0.900109,0.0119519,0.121457,0.955193,0.993329
sink_removed,35,7,ting,0,1.01205,0.0121398,0.108868,0.961576,0.994605
sink_removed,36,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,36,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,36,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,36,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,36,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,36,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,36,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,36,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,37,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,37,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,37,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,37,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,37,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,37,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,37,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,37,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,38,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,38,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,38,2,<|start_header_id|>,0,2.1895,0.0117118,0.0494272,0.986589,0.998853
sink_removed,38,3,system,0,1.06932,0.0122336,0.103436,0.963447,0.995141
sink_removed,38,4,<|end_header_id|>,0,0.919415,0.0112813,0.115523,0.968199,0.99363
sink_removed,38,5,ĊĊ,0,1.01177,0.01204,0.108451,0.962461,0.994622
sink_removed,38,6,Cut,0,0.900109,0.0119519,0.121457,0.955193,0.993329
sink_removed,38,7,ting,0,1.01205,0.0121398,0.108868,0.961576,0.994605
sink_removed,39,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,39,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,39,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,39,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,39,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,39,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,39,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,39,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,40,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,40,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,40,2,<|start_header_id|>,0,2.1895,0.0117118,0.0494272,0.986589,0.998853
sink_removed,40,3,system,0,1.06932,0.0122336,0.103436,0.963447,0.995141
sink_removed,40,4,<|end_header_id|>,0,0.919415,0.0112813,0.115523,0.968199,0.99363
sink_removed,40,5,ĊĊ,0,1.01177,0.01204,0.108451,0.962461,0.994622
sink_removed,40,6,Cut,0,0.900109,0.0119519,0.121457,0.955193,0.993329
sink_removed,40,7,ting,0,1.01205,0.0121398,0.108868,0.961576,0.994605
sink_removed,41,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,41,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,41,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,41,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,41,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,41,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,41,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,41,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,42,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,42,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,42,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,42,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,42,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,42,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,42,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,42,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,43,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,43,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,43,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,43,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,43,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,43,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,43,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,43,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,44,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,44,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,44,2,<|start_header_id|>,0,2.18994,0.0116993,0.049391,0.987232,0.998847
sink_removed,44,3,system,0,1.06936,0.0122234,0.103389,0.963244,0.995153
sink_removed,44,4,<|end_header_id|>,0,0.926597,0.011405,0.115254,0.965065,0.99375
sink_removed,44,5,ĊĊ,0,1.01024,0.0119865,0.108373,0.962048,0.994645
sink_removed,44,6,Cut,0,0.900318,0.0119244,0.121289,0.954808,0.993366
sink_removed,44,7,ting,0,1.01203,0.0121185,0.108776,0.961655,0.994613
sink_removed,45,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,45,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,45,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,45,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,45,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,45,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,45,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,45,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,46,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,46,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,46,2,<|start_header_id|>,0,2.18546,0.0115031,0.0490755,0.989045,0.998843
sink_removed,46,3,system,0,1.07006,0.0122018,0.103229,0.96378,0.995152
sink_removed,46,4,<|end_header_id|>,0,0.925768,0.011364,0.11515,0.965979,0.993736
sink_removed,46,5,ĊĊ,0,1.01114,0.0119905,0.108295,0.962313,0.994644
sink_removed,46,6,Cut,0,0.900682,0.0119306,0.121272,0.954736,0.993371
sink_removed,46,7,ting,0,1.01088,0.0120521,0.108601,0.961305,0.994644
sink_removed,47,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,47,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,47,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,47,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,47,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,47,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,47,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,47,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,48,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,48,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,48,2,<|start_header_id|>,0,2.18546,0.0115031,0.0490755,0.989045,0.998843
sink_removed,48,3,system,0,1.07006,0.0122018,0.103229,0.96378,0.995152
sink_removed,48,4,<|end_header_id|>,0,0.925768,0.011364,0.11515,0.965979,0.993736
sink_removed,48,5,ĊĊ,0,1.01114,0.0119905,0.108295,0.962313,0.994644
sink_removed,48,6,Cut,0,0.900682,0.0119306,0.121272,0.954736,0.993371
sink_removed,48,7,ting,0,1.01088,0.0120521,0.108601,0.961305,0.994644
sink_removed,49,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,49,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,49,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,49,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,49,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,49,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,49,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,49,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,50,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,50,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,50,2,<|start_header_id|>,0,2.18601,0.011521,0.0491013,0.989108,0.998841
sink_removed,50,3,system,0,1.06992,0.0122106,0.10328,0.963681,0.99515
sink_removed,50,4,<|end_header_id|>,0,0.93264,0.011553,0.115248,0.960778,0.993888
sink_removed,50,5,ĊĊ,0,1.01159,0.0120255,0.108405,0.962157,0.994637
sink_removed,50,6,Cut,0,0.901733,0.0119823,0.121393,0.954758,0.993355
sink_removed,50,7,ting,0,1.01175,0.0121246,0.108833,0.961574,0.994609
sink_removed,51,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,51,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,51,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,51,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,51,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,51,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,51,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,51,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,52,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,52,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,52,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,52,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,52,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,52,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,52,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,52,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,53,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,53,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,53,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,53,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,53,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,53,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,53,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,53,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,54,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,54,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,54,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,54,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,54,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,54,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,54,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,54,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,55,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,55,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,55,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,55,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,55,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,55,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,55,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,55,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,56,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,56,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,56,2,<|start_header_id|>,0,2.18994,0.0116993,0.049391,0.987232,0.998847
sink_removed,56,3,system,0,1.06936,0.0122234,0.103389,0.963244,0.995153
sink_removed,56,4,<|end_header_id|>,0,0.926597,0.011405,0.115254,0.965065,0.99375
sink_removed,56,5,ĊĊ,0,1.01024,0.0119865,0.108373,0.962048,0.994645
sink_removed,56,6,Cut,0,0.900318,0.0119244,0.121289,0.954808,0.993366
sink_removed,56,7,ting,0,1.01203,0.0121185,0.108776,0.961655,0.994613
sink_removed,57,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,57,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,57,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,57,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,57,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,57,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,57,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,57,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,58,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,58,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,58,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,58,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,58,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,58,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,58,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,58,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,59,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,59,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,59,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
